location,date,total_cases_per_million
Guinea,3/31/2021,1474.969
Guinea,4/1/2021,1487.934
Guinea,4/2/2021,1498.677
Guinea,4/3/2021,1505.419
Guinea,4/4/2021,1511.791
Guinea,4/5/2021,1519.274
Guinea,4/6/2021,1519.57
Guinea,4/7/2021,1522.83
Guinea,4/8/2021,1522.83
Guinea,4/9/2021,1537.055
Guinea,4/10/2021,1541.575
Guinea,4/11/2021,1552.095
Guinea,4/12/2021,1558.245
Guinea,4/13/2021,1563.727
Guinea,4/14/2021,1578.027
Guinea,4/15/2021,1578.027
Guinea,4/16/2021,1584.917
Guinea,4/17/2021,1589.955
Guinea,4/18/2021,1589.955
Guinea,4/19/2021,1601.217
Guinea,4/20/2021,1602.772
Guinea,4/21/2021,1605.217
Guinea,4/22/2021,1611.07
Guinea,4/23/2021,1615.368
Guinea,4/24/2021,1621.443
Guinea,4/25/2021,1626.481
Guinea,4/26/2021,1628.852
Guinea,4/27/2021,1633.371
Guinea,4/28/2021,1636.409
Guinea,4/29/2021,1645.892
Guinea,4/30/2021,1645.892
Guinea,5/1/2021,1648.263
Guinea,5/2/2021,1652.486
Guinea,5/3/2021,1654.635
Guinea,5/4/2021,1657.228
Guinea,5/5/2021,1664.637
Guinea,5/6/2021,1667.378
Guinea,5/7/2021,1670.935
Guinea,5/8/2021,1674.565
Guinea,5/9/2021,1676.862
Guinea,5/10/2021,1676.862
Guinea,5/11/2021,1683.233
Guinea,5/12/2021,1683.233
Guinea,5/13/2021,1683.233
Guinea,5/14/2021,1685.234
Guinea,5/15/2021,1685.234
Guinea,5/16/2021,1685.234
Guinea,5/17/2021,1691.457
Guinea,5/18/2021,1693.161
Guinea,5/19/2021,1695.088
Guinea,5/20/2021,1701.311
Guinea,5/21/2021,1701.311
Guinea,5/22/2021,1703.163
Guinea,5/23/2021,1703.163
Guinea,5/24/2021,1707.905
Guinea,5/25/2021,1708.498
Guinea,5/26/2021,1709.98
Guinea,5/27/2021,1712.202
Guinea,5/28/2021,1712.202
Guinea,5/29/2021,1716.796
Guinea,5/30/2021,1716.796
Guinea,5/31/2021,1717.166
Guinea,6/1/2021,1718.426
Guinea,6/2/2021,1718.426
Guinea,6/3/2021,1722.204
Guinea,6/4/2021,1722.945
Guinea,6/5/2021,1722.945
Guinea,6/6/2021,1722.945
Guinea,6/7/2021,1726.798
Guinea,6/8/2021,1727.168
Guinea,6/9/2021,1728.798
Guinea,6/10/2021,1730.132
Guinea,6/11/2021,1731.169
Guinea,6/12/2021,1732.873
Guinea,6/13/2021,1733.54
Guinea,6/14/2021,1733.54
Guinea,6/15/2021,1733.54
Guinea,6/16/2021,1733.54
Guinea,6/17/2021,1735.985
Guinea,6/18/2021,1737.393
Guinea,6/19/2021,1737.393
Guinea,6/20/2021,1737.393
Guinea,6/21/2021,1743.69
Guinea,6/22/2021,1744.283
Guinea,6/23/2021,1746.95
Guinea,6/24/2021,1749.617
Guinea,6/25/2021,1752.433
Guinea,6/26/2021,1755.322
Guinea,6/27/2021,1755.322
Guinea,6/28/2021,1759.175
Guinea,6/29/2021,1759.842
Guinea,6/30/2021,1761.101
Guinea,7/1/2021,1762.361
Guinea,7/2/2021,1763.842
Guinea,7/3/2021,1763.842
Guinea,7/4/2021,1763.842
Guinea,7/5/2021,1768.584
Guinea,7/6/2021,1770.362
Guinea,7/7/2021,1774.067
Guinea,7/8/2021,1778.068
Guinea,7/9/2021,1779.623
Guinea,7/10/2021,1782.958
Guinea,7/11/2021,1786.81
Guinea,7/12/2021,1788.07
Guinea,7/13/2021,1790.959
Guinea,7/14/2021,1796.812
Guinea,7/15/2021,1800.22
Guinea,7/16/2021,1806.666
Guinea,7/17/2021,1815.853
Guinea,7/18/2021,1827.633
Guinea,7/19/2021,1830.819
Guinea,7/20/2021,1834.82
Guinea,7/21/2021,1839.117
Guinea,7/22/2021,1839.117
Guinea,7/23/2021,1843.192
Guinea,7/24/2021,1851.712
Guinea,7/25/2021,1856.232
Guinea,7/26/2021,1861.566
Guinea,7/27/2021,1867.864
Guinea,7/28/2021,1873.939
Guinea,7/29/2021,1881.941
Guinea,7/30/2021,1894.017
Guinea,7/31/2021,1903.204
Guinea,8/1/2021,1911.576
Guinea,8/2/2021,1919.949
Guinea,8/3/2021,1925.727
Guinea,8/4/2021,1940.249
Guinea,8/5/2021,1940.249
Guinea,8/6/2021,1961.661
Guinea,8/7/2021,1989.074
Guinea,8/8/2021,1989.074
Guinea,8/9/2021,1998.113
Guinea,8/10/2021,2008.707
Guinea,8/11/2021,2023.451
Guinea,8/12/2021,2037.973
Guinea,8/13/2021,2048.197
Guinea,8/14/2021,2062.422
Guinea,8/15/2021,2075.98
Guinea,8/16/2021,2083.241
Guinea,8/17/2021,2093.391
Guinea,8/18/2021,2097.318
Guinea,8/19/2021,2106.209
Guinea,8/20/2021,2113.321
Guinea,8/21/2021,2122.434
Guinea,8/22/2021,2133.918
Guinea,8/23/2021,2133.918
Guinea,8/24/2021,2150.218
Guinea,8/25/2021,2150.218
Guinea,8/26/2021,2164.073
Guinea,8/27/2021,2164.073
Guinea,8/28/2021,2164.073
Guinea,8/29/2021,2164.073
Guinea,8/30/2021,2178.224
Guinea,8/31/2021,2185.707
Guinea,9/1/2021,2188.67
Guinea,9/2/2021,2193.412
Guinea,9/3/2021,2203.562
Guinea,9/4/2021,2210.971
Guinea,9/5/2021,2210.971
Guinea,9/6/2021,2212.601
Guinea,9/7/2021,2213.564
Guinea,9/8/2021,2216.602
Guinea,9/9/2021,2219.195
Guinea,9/10/2021,2221.714
Guinea,9/11/2021,2222.751
Guinea,9/12/2021,2224.826
Guinea,9/13/2021,2226.159
Guinea,9/14/2021,2228.975
Guinea,9/15/2021,2228.975
Guinea,9/16/2021,2232.753
Guinea,9/17/2021,2232.753
Guinea,9/18/2021,2232.753
Guinea,9/19/2021,2232.753
Guinea,9/20/2021,2242.755
Guinea,9/21/2021,2245.126
Guinea,9/22/2021,2245.126
Guinea,9/23/2021,2246.238
Guinea,9/24/2021,2248.09
Guinea,9/25/2021,2248.46
Guinea,9/26/2021,2249.497
Guinea,9/27/2021,2249.646
Guinea,9/28/2021,2250.979
Guinea,9/29/2021,2251.72
Guinea,9/30/2021,2253.128
Guinea,10/1/2021,2253.795
Guinea,10/2/2021,2254.832
Guinea,10/3/2021,2254.832
Guinea,10/4/2021,2255.647
Guinea,10/5/2021,2256.165
Guinea,10/6/2021,2256.165
Guinea,10/7/2021,2258.166
Guinea,10/8/2021,2259.796
Guinea,10/9/2021,2259.796
Guinea,10/10/2021,2259.796
Guinea,10/11/2021,2261.426
Guinea,10/12/2021,2261.648
Guinea,10/13/2021,2262.315
Guinea,10/14/2021,2264.167
Guinea,10/15/2021,2265.056
Guinea,10/16/2021,2265.056
Guinea,10/17/2021,2265.056
Guinea,10/18/2021,2265.056
Guinea,10/19/2021,2267.057
Guinea,10/20/2021,2267.501
Guinea,10/21/2021,2267.501
Guinea,10/22/2021,2269.057
Guinea,10/23/2021,2269.057
Guinea,10/24/2021,2269.057
Guinea,10/25/2021,2270.242
Guinea,10/26/2021,2270.465
Guinea,10/27/2021,2270.613
Guinea,10/28/2021,2271.057
Guinea,10/29/2021,2271.057
Guinea,10/30/2021,2271.057
Guinea,10/31/2021,2271.057
Guinea,11/1/2021,2272.095
Guinea,11/2/2021,2272.465
Guinea,11/3/2021,2273.132
Guinea,11/4/2021,2273.132
Guinea,11/5/2021,2273.132
Guinea,11/6/2021,2273.132
Guinea,11/7/2021,2273.132
Guinea,11/8/2021,2275.206
Guinea,11/9/2021,2275.206
Guinea,11/10/2021,2275.206
Guinea,11/11/2021,2275.651
Guinea,11/12/2021,2275.651
Guinea,11/13/2021,2275.651
Guinea,11/14/2021,2275.651
Guinea,11/15/2021,2275.651
Guinea,11/16/2021,2275.651
Guinea,11/17/2021,2275.651
Guinea,11/18/2021,2275.651
Guinea,11/19/2021,2275.651
Guinea,11/20/2021,2275.651
Guinea,11/21/2021,2275.651
Guinea,11/22/2021,2278.022
Guinea,11/23/2021,2278.022
Guinea,11/24/2021,2278.318
Guinea,11/25/2021,2278.318
Guinea,11/26/2021,2278.763
Guinea,11/27/2021,2279.207
Guinea,11/28/2021,2279.207
Guinea,11/29/2021,2279.726
Guinea,11/30/2021,2279.726
Guinea-Bissau,3/25/2020,0.992
Guinea-Bissau,3/26/2020,0.992
Guinea-Bissau,3/27/2020,0.992
Guinea-Bissau,3/28/2020,0.992
Guinea-Bissau,3/29/2020,0.992
Guinea-Bissau,3/30/2020,3.969
Guinea-Bissau,3/31/2020,3.969
Guinea-Bissau,4/1/2020,4.465
Guinea-Bissau,4/2/2020,4.465
Guinea-Bissau,4/3/2020,7.442
Guinea-Bissau,4/4/2020,8.931
Guinea-Bissau,4/5/2020,8.931
Guinea-Bissau,4/6/2020,8.931
Guinea-Bissau,4/7/2020,16.373
Guinea-Bissau,4/8/2020,16.373
Guinea-Bissau,4/9/2020,17.862
Guinea-Bissau,4/10/2020,17.862
Guinea-Bissau,4/11/2020,18.854
Guinea-Bissau,4/12/2020,18.854
Guinea-Bissau,4/13/2020,18.854
Guinea-Bissau,4/14/2020,18.854
Guinea-Bissau,4/15/2020,21.335
Guinea-Bissau,4/16/2020,21.335
Guinea-Bissau,4/17/2020,21.335
Guinea-Bissau,4/18/2020,22.823
Guinea-Bissau,4/19/2020,24.808
Guinea-Bissau,4/20/2020,24.808
Guinea-Bissau,4/21/2020,24.808
Guinea-Bissau,4/22/2020,24.808
Guinea-Bissau,4/23/2020,24.808
Guinea-Bissau,4/24/2020,25.8
Guinea-Bissau,4/25/2020,25.8
Guinea-Bissau,4/26/2020,26.296
Guinea-Bissau,4/27/2020,36.219
Guinea-Bissau,4/28/2020,36.219
Guinea-Bissau,4/29/2020,101.712
Guinea-Bissau,4/30/2020,101.712
Guinea-Bissau,5/1/2020,127.512
Guinea-Bissau,5/2/2020,127.512
Guinea-Bissau,5/3/2020,127.512
Guinea-Bissau,5/4/2020,204.913
Guinea-Bissau,5/5/2020,204.913
Guinea-Bissau,5/6/2020,235.675
Guinea-Bissau,5/7/2020,279.833
Guinea-Bissau,5/8/2020,294.717
Guinea-Bissau,5/9/2020,318.037
Guinea-Bissau,5/10/2020,360.21
Guinea-Bissau,5/11/2020,377.576
Guinea-Bissau,5/12/2020,406.849
Guinea-Bissau,5/13/2020,414.787
Guinea-Bissau,5/14/2020,452.992
Guinea-Bissau,5/15/2020,452.992
Guinea-Bissau,5/16/2020,480.776
Guinea-Bissau,5/17/2020,491.196
Guinea-Bissau,5/18/2020,512.034
Guinea-Bissau,5/19/2020,515.011
Guinea-Bissau,5/20/2020,540.315
Guinea-Bissau,5/21/2020,550.238
Guinea-Bissau,5/22/2020,552.719
Guinea-Bissau,5/23/2020,552.719
Guinea-Bissau,5/24/2020,552.719
Guinea-Bissau,5/25/2020,584.473
Guinea-Bissau,5/26/2020,584.473
Guinea-Bissau,5/27/2020,592.908
Guinea-Bissau,5/28/2020,592.908
Guinea-Bissau,5/29/2020,623.174
Guinea-Bissau,5/30/2020,623.174
Guinea-Bissau,5/31/2020,623.174
Guinea-Bissau,6/1/2020,664.355
Guinea-Bissau,6/2/2020,664.355
Guinea-Bissau,6/3/2020,664.355
Guinea-Bissau,6/4/2020,664.355
Guinea-Bissau,6/5/2020,678.743
Guinea-Bissau,6/6/2020,678.743
Guinea-Bissau,6/7/2020,678.743
Guinea-Bissau,6/8/2020,689.162
Guinea-Bissau,6/9/2020,689.162
Guinea-Bissau,6/10/2020,689.162
Guinea-Bissau,6/11/2020,689.162
Guinea-Bissau,6/12/2020,724.39
Guinea-Bissau,6/13/2020,724.39
Guinea-Bissau,6/14/2020,724.39
Guinea-Bissau,6/15/2020,740.267
Guinea-Bissau,6/16/2020,740.267
Guinea-Bissau,6/17/2020,740.267
Guinea-Bissau,6/18/2020,740.267
Guinea-Bissau,6/19/2020,764.578
Guinea-Bissau,6/20/2020,764.578
Guinea-Bissau,6/21/2020,764.578
Guinea-Bissau,6/22/2020,772.021
Guinea-Bissau,6/23/2020,772.021
Guinea-Bissau,6/24/2020,772.021
Guinea-Bissau,6/25/2020,772.021
Guinea-Bissau,6/26/2020,800.798
Guinea-Bissau,6/27/2020,800.798
Guinea-Bissau,6/28/2020,800.798
Guinea-Bissau,6/29/2020,820.644
Guinea-Bissau,6/30/2020,820.644
Guinea-Bissau,7/1/2020,820.644
Guinea-Bissau,7/2/2020,820.644
Guinea-Bissau,7/3/2020,875.718
Guinea-Bissau,7/4/2020,875.718
Guinea-Bissau,7/5/2020,875.718
Guinea-Bissau,7/6/2020,888.121
Guinea-Bissau,7/7/2020,888.121
Guinea-Bissau,7/8/2020,888.121
Guinea-Bissau,7/9/2020,888.121
Guinea-Bissau,7/10/2020,913.922
Guinea-Bissau,7/11/2020,913.922
Guinea-Bissau,7/12/2020,913.922
Guinea-Bissau,7/13/2020,913.922
Guinea-Bissau,7/14/2020,913.922
Guinea-Bissau,7/15/2020,913.922
Guinea-Bissau,7/16/2020,943.691
Guinea-Bissau,7/17/2020,956.095
Guinea-Bissau,7/18/2020,967.011
Guinea-Bissau,7/19/2020,967.011
Guinea-Bissau,7/20/2020,967.011
Guinea-Bissau,7/21/2020,969.491
Guinea-Bissau,7/22/2020,969.491
Guinea-Bissau,7/23/2020,969.491
Guinea-Bissau,7/24/2020,969.491
Guinea-Bissau,7/25/2020,969.491
Guinea-Bissau,7/26/2020,969.491
Guinea-Bissau,7/27/2020,969.491
Guinea-Bissau,7/28/2020,969.491
Guinea-Bissau,7/29/2020,969.491
Guinea-Bissau,7/30/2020,982.888
Guinea-Bissau,7/31/2020,982.888
Guinea-Bissau,8/1/2020,982.888
Guinea-Bissau,8/2/2020,982.888
Guinea-Bissau,8/3/2020,982.888
Guinea-Bissau,8/4/2020,982.888
Guinea-Bissau,8/5/2020,1008.192
Guinea-Bissau,8/6/2020,1008.192
Guinea-Bissau,8/7/2020,1008.192
Guinea-Bissau,8/8/2020,1018.115
Guinea-Bissau,8/9/2020,1018.115
Guinea-Bissau,8/10/2020,1018.115
Guinea-Bissau,8/11/2020,1035.976
Guinea-Bissau,8/12/2020,1035.976
Guinea-Bissau,8/13/2020,1035.976
Guinea-Bissau,8/14/2020,1035.976
Guinea-Bissau,8/15/2020,1050.365
Guinea-Bissau,8/16/2020,1050.365
Guinea-Bissau,8/17/2020,1050.365
Guinea-Bissau,8/18/2020,1050.365
Guinea-Bissau,8/19/2020,1050.365
Guinea-Bissau,8/20/2020,1066.242
Guinea-Bissau,8/21/2020,1066.242
Guinea-Bissau,8/22/2020,1066.242
Guinea-Bissau,8/23/2020,1066.242
Guinea-Bissau,8/24/2020,1066.242
Guinea-Bissau,8/25/2020,1066.242
Guinea-Bissau,8/26/2020,1094.027
Guinea-Bissau,8/27/2020,1094.027
Guinea-Bissau,8/28/2020,1094.027
Guinea-Bissau,8/29/2020,1094.027
Guinea-Bissau,8/30/2020,1094.027
Guinea-Bissau,8/31/2020,1094.027
Guinea-Bissau,9/1/2020,1094.027
Guinea-Bissau,9/2/2020,1094.027
Guinea-Bissau,9/3/2020,1094.027
Guinea-Bissau,9/4/2020,1113.873
Guinea-Bissau,9/5/2020,1113.873
Guinea-Bissau,9/6/2020,1113.873
Guinea-Bissau,9/7/2020,1113.873
Guinea-Bissau,9/8/2020,1113.873
Guinea-Bissau,9/9/2020,1113.873
Guinea-Bissau,9/10/2020,1128.758
Guinea-Bissau,9/11/2020,1128.758
Guinea-Bissau,9/12/2020,1128.758
Guinea-Bissau,9/13/2020,1128.758
Guinea-Bissau,9/14/2020,1128.758
Guinea-Bissau,9/15/2020,1128.758
Guinea-Bissau,9/16/2020,1128.758
Guinea-Bissau,9/17/2020,1128.758
Guinea-Bissau,9/18/2020,1142.65
Guinea-Bissau,9/19/2020,1142.65
Guinea-Bissau,9/20/2020,1142.65
Guinea-Bissau,9/21/2020,1142.65
Guinea-Bissau,9/22/2020,1153.069
Guinea-Bissau,9/23/2020,1153.069
Guinea-Bissau,9/24/2020,1153.069
Guinea-Bissau,9/25/2020,1153.069
Guinea-Bissau,9/26/2020,1153.069
Guinea-Bissau,9/27/2020,1153.069
Guinea-Bissau,9/28/2020,1153.069
Guinea-Bissau,9/29/2020,1153.069
Guinea-Bissau,9/30/2020,1153.069
Guinea-Bissau,10/1/2020,1153.069
Guinea-Bissau,10/2/2020,1171.923
Guinea-Bissau,10/3/2020,1171.923
Guinea-Bissau,10/4/2020,1171.923
Guinea-Bissau,10/5/2020,1183.335
Guinea-Bissau,10/6/2020,1183.335
Guinea-Bissau,10/7/2020,1183.335
Guinea-Bissau,10/8/2020,1183.335
Guinea-Bissau,10/9/2020,1183.335
Guinea-Bissau,10/10/2020,1183.335
Guinea-Bissau,10/11/2020,1183.335
Guinea-Bissau,10/12/2020,1185.32
Guinea-Bissau,10/13/2020,1185.32
Guinea-Bissau,10/14/2020,1185.32
Guinea-Bissau,10/15/2020,1185.32
Guinea-Bissau,10/16/2020,1185.32
Guinea-Bissau,10/17/2020,1185.32
Guinea-Bissau,10/18/2020,1185.32
Guinea-Bissau,10/19/2020,1192.266
Guinea-Bissau,10/20/2020,1192.266
Guinea-Bissau,10/21/2020,1192.266
Guinea-Bissau,10/22/2020,1192.266
Guinea-Bissau,10/23/2020,1192.266
Guinea-Bissau,10/24/2020,1192.266
Guinea-Bissau,10/25/2020,1192.266
Guinea-Bissau,10/26/2020,1192.266
Guinea-Bissau,10/27/2020,1192.266
Guinea-Bissau,10/28/2020,1192.266
Guinea-Bissau,10/29/2020,1192.266
Guinea-Bissau,10/30/2020,1192.266
Guinea-Bissau,10/31/2020,1197.227
Guinea-Bissau,11/1/2020,1197.227
Guinea-Bissau,11/2/2020,1197.227
Guinea-Bissau,11/3/2020,1197.227
Guinea-Bissau,11/4/2020,1197.724
Guinea-Bissau,11/5/2020,1197.724
Guinea-Bissau,11/6/2020,1197.724
Guinea-Bissau,11/7/2020,1197.724
Guinea-Bissau,11/8/2020,1197.724
Guinea-Bissau,11/9/2020,1200.204
Guinea-Bissau,11/10/2020,1200.204
Guinea-Bissau,11/11/2020,1200.204
Guinea-Bissau,11/12/2020,1200.204
Guinea-Bissau,11/13/2020,1200.204
Guinea-Bissau,11/14/2020,1200.204
Guinea-Bissau,11/15/2020,1200.204
Guinea-Bissau,11/16/2020,1200.204
Guinea-Bissau,11/17/2020,1200.204
Guinea-Bissau,11/18/2020,1201.197
Guinea-Bissau,11/19/2020,1201.197
Guinea-Bissau,11/20/2020,1201.197
Guinea-Bissau,11/21/2020,1201.197
Guinea-Bissau,11/22/2020,1201.197
Guinea-Bissau,11/23/2020,1201.693
Guinea-Bissau,11/24/2020,1201.693
Guinea-Bissau,11/25/2020,1201.693
Guinea-Bissau,11/26/2020,1201.693
Guinea-Bissau,11/27/2020,1201.693
Guinea-Bissau,11/28/2020,1201.693
Guinea-Bissau,11/29/2020,1201.693
Guinea-Bissau,11/30/2020,1211.12
Guinea-Bissau,12/1/2020,1211.12
Guinea-Bissau,12/2/2020,1211.12
Guinea-Bissau,12/3/2020,1211.12
Guinea-Bissau,12/4/2020,1211.12
Guinea-Bissau,12/5/2020,1211.12
Guinea-Bissau,12/6/2020,1211.12
Guinea-Bissau,12/7/2020,1212.608
Guinea-Bissau,12/8/2020,1212.608
Guinea-Bissau,12/9/2020,1212.608
Guinea-Bissau,12/10/2020,1212.608
Guinea-Bissau,12/11/2020,1212.608
Guinea-Bissau,12/12/2020,1212.608
Guinea-Bissau,12/13/2020,1212.608
Guinea-Bissau,12/14/2020,1212.608
Guinea-Bissau,12/15/2020,1214.097
Guinea-Bissau,12/16/2020,1214.097
Guinea-Bissau,12/17/2020,1214.097
Guinea-Bissau,12/18/2020,1214.097
Guinea-Bissau,12/19/2020,1214.097
Guinea-Bissau,12/20/2020,1214.097
Guinea-Bissau,12/21/2020,1214.097
Guinea-Bissau,12/22/2020,1214.097
Guinea-Bissau,12/23/2020,1214.097
Guinea-Bissau,12/24/2020,1214.097
Guinea-Bissau,12/25/2020,1214.097
Guinea-Bissau,12/26/2020,1214.097
Guinea-Bissau,12/27/2020,1214.097
Guinea-Bissau,12/28/2020,1214.097
Guinea-Bissau,12/29/2020,1216.578
Guinea-Bissau,12/30/2020,1216.578
Guinea-Bissau,12/31/2020,1216.578
Guinea-Bissau,1/1/2021,1216.578
Guinea-Bissau,1/2/2021,1216.578
Guinea-Bissau,1/3/2021,1218.066
Guinea-Bissau,1/4/2021,1218.066
Guinea-Bissau,1/5/2021,1218.066
Guinea-Bissau,1/6/2021,1218.066
Guinea-Bissau,1/7/2021,1218.066
Guinea-Bissau,1/8/2021,1218.066
Guinea-Bissau,1/9/2021,1218.066
Guinea-Bissau,1/10/2021,1229.478
Guinea-Bissau,1/11/2021,1229.478
Guinea-Bissau,1/12/2021,1229.478
Guinea-Bissau,1/13/2021,1229.478
Guinea-Bissau,1/14/2021,1229.478
Guinea-Bissau,1/15/2021,1229.478
Guinea-Bissau,1/16/2021,1229.478
Guinea-Bissau,1/17/2021,1244.859
Guinea-Bissau,1/18/2021,1244.859
Guinea-Bissau,1/19/2021,1245.355
Guinea-Bissau,1/20/2021,1245.355
Guinea-Bissau,1/21/2021,1245.355
Guinea-Bissau,1/22/2021,1245.355
Guinea-Bissau,1/23/2021,1245.355
Guinea-Bissau,1/24/2021,1256.27
Guinea-Bissau,1/25/2021,1256.27
Guinea-Bissau,1/26/2021,1256.27
Guinea-Bissau,1/27/2021,1256.27
Guinea-Bissau,1/28/2021,1256.27
Guinea-Bissau,1/29/2021,1256.27
Guinea-Bissau,1/30/2021,1256.27
Guinea-Bissau,1/31/2021,1306.878
Guinea-Bissau,2/1/2021,1306.878
Guinea-Bissau,2/2/2021,1306.878
Guinea-Bissau,2/3/2021,1320.771
Guinea-Bissau,2/4/2021,1320.771
Guinea-Bissau,2/5/2021,1365.425
Guinea-Bissau,2/6/2021,1375.348
Guinea-Bissau,2/7/2021,1379.317
Guinea-Bissau,2/8/2021,1379.317
Guinea-Bissau,2/9/2021,1394.202
Guinea-Bissau,2/10/2021,1402.14
Guinea-Bissau,2/11/2021,1413.056
Guinea-Bissau,2/12/2021,1423.475
Guinea-Bissau,2/13/2021,1431.414
Guinea-Bissau,2/14/2021,1450.764
Guinea-Bissau,2/15/2021,1450.764
Guinea-Bissau,2/16/2021,1463.664
Guinea-Bissau,2/17/2021,1487.976
Guinea-Bissau,2/18/2021,1500.876
Guinea-Bissau,2/19/2021,1520.226
Guinea-Bissau,2/20/2021,1533.622
Guinea-Bissau,2/21/2021,1545.53
Guinea-Bissau,2/22/2021,1545.53
Guinea-Bissau,2/23/2021,1565.872
Guinea-Bissau,2/24/2021,1573.315
Guinea-Bissau,2/25/2021,1595.146
Guinea-Bissau,2/26/2021,1608.046
Guinea-Bissau,2/27/2021,1611.023
Guinea-Bissau,2/28/2021,1618.465
Guinea-Bissau,3/1/2021,1618.465
Guinea-Bissau,3/2/2021,1622.93
Guinea-Bissau,3/3/2021,1628.388
Guinea-Bissau,3/4/2021,1637.815
Guinea-Bissau,3/5/2021,1638.807
Guinea-Bissau,3/6/2021,1643.273
Guinea-Bissau,3/7/2021,1643.273
Guinea-Bissau,3/8/2021,1643.273
Guinea-Bissau,3/9/2021,1646.746
Guinea-Bissau,3/10/2021,1650.715
Guinea-Bissau,3/11/2021,1677.012
Guinea-Bissau,3/12/2021,1685.942
Guinea-Bissau,3/13/2021,1704.796
Guinea-Bissau,3/14/2021,1710.254
Guinea-Bissau,3/15/2021,1710.254
Guinea-Bissau,3/16/2021,1721.17
Guinea-Bissau,3/17/2021,1730.597
Guinea-Bissau,3/18/2021,1745.481
Guinea-Bissau,3/19/2021,1754.412
Guinea-Bissau,3/20/2021,1765.328
Guinea-Bissau,3/21/2021,1770.289
Guinea-Bissau,3/22/2021,1770.289
Guinea-Bissau,3/23/2021,1779.22
Guinea-Bissau,3/24/2021,1781.701
Guinea-Bissau,3/25/2021,1789.639
Guinea-Bissau,3/26/2021,1793.609
Guinea-Bissau,3/27/2021,1801.051
Guinea-Bissau,3/28/2021,1803.035
Guinea-Bissau,3/29/2021,1803.035
Guinea-Bissau,3/30/2021,1809.486
Guinea-Bissau,3/31/2021,1810.974
Guinea-Bissau,4/1/2021,1816.432
Guinea-Bissau,4/2/2021,1816.432
Guinea-Bissau,4/3/2021,1816.432
Guinea-Bissau,4/4/2021,1816.928
Guinea-Bissau,4/5/2021,1816.928
Guinea-Bissau,4/6/2021,1816.928
Guinea-Bissau,4/7/2021,1817.424
Guinea-Bissau,4/8/2021,1817.92
Guinea-Bissau,4/9/2021,1823.378
Guinea-Bissau,4/10/2021,1824.866
Guinea-Bissau,4/11/2021,1825.859
Guinea-Bissau,4/12/2021,1825.859
Guinea-Bissau,4/13/2021,1832.309
Guinea-Bissau,4/14/2021,1832.805
Guinea-Bissau,4/15/2021,1838.759
Guinea-Bissau,4/16/2021,1840.743
Guinea-Bissau,4/17/2021,1840.743
Guinea-Bissau,4/18/2021,1841.736
Guinea-Bissau,4/19/2021,1841.736
Guinea-Bissau,4/20/2021,1842.232
Guinea-Bissau,4/21/2021,1842.232
Guinea-Bissau,4/22/2021,1846.201
Guinea-Bissau,4/23/2021,1846.697
Guinea-Bissau,4/24/2021,1847.69
Guinea-Bissau,4/25/2021,1848.682
Guinea-Bissau,4/26/2021,1848.682
Guinea-Bissau,4/27/2021,1851.163
Guinea-Bissau,4/28/2021,1851.163
Guinea-Bissau,4/29/2021,1852.155
Guinea-Bissau,4/30/2021,1852.651
Guinea-Bissau,5/1/2021,1853.644
Guinea-Bissau,5/2/2021,1853.644
Guinea-Bissau,5/3/2021,1853.644
Guinea-Bissau,5/4/2021,1854.14
Guinea-Bissau,5/5/2021,1854.636
Guinea-Bissau,5/6/2021,1854.636
Guinea-Bissau,5/7/2021,1855.132
Guinea-Bissau,5/8/2021,1855.132
Guinea-Bissau,5/9/2021,1856.124
Guinea-Bissau,5/10/2021,1856.124
Guinea-Bissau,5/11/2021,1856.124
Guinea-Bissau,5/12/2021,1856.124
Guinea-Bissau,5/13/2021,1857.117
Guinea-Bissau,5/14/2021,1858.109
Guinea-Bissau,5/15/2021,1858.605
Guinea-Bissau,5/16/2021,1858.605
Guinea-Bissau,5/17/2021,1858.605
Guinea-Bissau,5/18/2021,1858.605
Guinea-Bissau,5/19/2021,1858.605
Guinea-Bissau,5/20/2021,1858.605
Guinea-Bissau,5/21/2021,1860.094
Guinea-Bissau,5/22/2021,1860.094
Guinea-Bissau,5/23/2021,1861.086
Guinea-Bissau,5/24/2021,1861.086
Guinea-Bissau,5/25/2021,1862.078
Guinea-Bissau,5/26/2021,1862.078
Guinea-Bissau,5/27/2021,1863.567
Guinea-Bissau,5/28/2021,1865.551
Guinea-Bissau,5/29/2021,1866.047
Guinea-Bissau,5/30/2021,1868.528
Guinea-Bissau,5/31/2021,1868.528
Guinea-Bissau,6/1/2021,1870.513
Guinea-Bissau,6/2/2021,1876.963
Guinea-Bissau,6/3/2021,1877.459
Guinea-Bissau,6/4/2021,1878.948
Guinea-Bissau,6/5/2021,1878.948
Guinea-Bissau,6/6/2021,1878.948
Guinea-Bissau,6/7/2021,1878.948
Guinea-Bissau,6/8/2021,1880.436
Guinea-Bissau,6/9/2021,1882.421
Guinea-Bissau,6/10/2021,1885.398
Guinea-Bissau,6/11/2021,1886.39
Guinea-Bissau,6/12/2021,1886.39
Guinea-Bissau,6/13/2021,1886.886
Guinea-Bissau,6/14/2021,1886.886
Guinea-Bissau,6/15/2021,1886.886
Guinea-Bissau,6/16/2021,1890.359
Guinea-Bissau,6/17/2021,1894.825
Guinea-Bissau,6/18/2021,1897.305
Guinea-Bissau,6/19/2021,1897.802
